time,lat,lon,aod
27/05/2025 06:00,31.33,75.58,0.3834007
27/05/2025 06:00,30.7,76.22,1.04662688
27/05/2025 06:00,30.9,75.86,0.86428701
27/05/2025 06:00,30.68,76.3,0.48647402
27/05/2025 06:00,30.34,76.38,0.59285207
27/05/2025 06:00,30.97,76.53,0.96759793
27/05/2025 06:00,27.56,76.61,0.36823431
27/05/2025 06:00,26.45,74.64,0.7843246
27/05/2025 06:00,28.18,76.86,0.43042887
27/05/2025 06:00,26.91,75.79,0.9934646
27/05/2025 06:00,26.91,75.79,0.30205149
27/05/2025 06:00,26.91,75.79,0.85649068
27/05/2025 06:00,26.3,73.02,0.86311736
27/05/2025 06:00,25.18,75.83,0.32520762
27/05/2025 06:00,25.77,73.32,0.76436875
27/05/2025 06:00,24.59,73.71,0.34154923
27/05/2025 06:00,13.0,80.2,0.45815483
27/05/2025 06:00,13.17,80.27,0.74989269
27/05/2025 06:00,12.98,80.22,0.56795757
27/05/2025 06:00,17.5,78.5,1.05406803
27/05/2025 06:00,17.46,78.35,0.55683285
27/05/2025 06:00,17.52,78.27,0.50440364
27/05/2025 06:00,17.48,78.3,0.5213294
27/05/2025 06:00,17.45,78.45,0.87417081
27/05/2025 06:00,17.37,78.47,0.54635945
27/05/2025 06:00,27.18,78.02,0.87037289
27/05/2025 06:00,28.94,77.22,0.32946387
27/05/2025 06:00,28.4,77.85,0.39853657
27/05/2025 06:00,28.64,77.37,1.12734442
27/05/2025 06:00,28.67,77.44,0.94945833
27/05/2025 06:00,28.64,77.4,0.92269268
27/05/2025 06:00,28.47,77.5,0.43870868
27/05/2025 06:00,28.73,77.78,0.50819297
27/05/2025 06:00,26.45,80.33,0.75092237
27/05/2025 06:00,28.75,77.28,1.14394597
27/05/2025 06:00,26.85,80.95,1.02602113
27/05/2025 06:00,26.85,80.95,0.72581457
27/05/2025 06:00,26.85,80.95,1.06707598
27/05/2025 06:00,26.85,80.95,1.06373165
27/05/2025 06:00,28.84,78.78,0.89075944
27/05/2025 06:00,29.47,77.7,1.1986339
27/05/2025 06:00,28.54,77.39,0.97736167
27/05/2025 06:00,28.54,77.39,1.03118412
27/05/2025 06:00,25.32,82.97,0.59563833
27/05/2025 06:00,23.69,86.97,0.9380396
27/05/2025 06:00,23.52,87.32,1.19347394
27/05/2025 06:00,22.03,88.06,0.69972254
27/05/2025 06:00,22.6,88.3,0.98066494
27/05/2025 06:00,22.6,88.3,0.66204851
27/05/2025 06:00,22.57,88.36,0.9185171
27/05/2025 06:00,22.57,88.36,0.7944527
27/05/2025 06:00,26.72,88.4,0.48270216
27/05/2025 12:00,16.51,80.52,0.88418215
27/05/2025 12:00,16.98,81.78,0.35907068
27/05/2025 12:00,13.68,79.35,0.55506539
27/05/2025 12:00,16.51,80.64,0.94964672
27/05/2025 12:00,17.69,83.22,0.4133213
27/05/2025 12:00,26.18,91.75,0.67217683
27/05/2025 12:00,24.79,85.0,0.43382379
27/05/2025 12:00,26.12,85.37,1.00475765
27/05/2025 12:00,25.59,85.14,0.81814738
27/05/2025 12:00,28.8,77.13,0.78575927
27/05/2025 12:00,28.65,77.32,0.49809591
27/05/2025 12:00,28.7,77.2,0.86643889
27/05/2025 12:00,28.47,77.12,0.55588424
27/05/2025 12:00,28.8,77.03,0.45396953
27/05/2025 12:00,28.73,77.2,0.55383995
27/05/2025 12:00,28.55,77.25,1.1491298
27/05/2025 12:00,28.75,77.12,0.88933839
27/05/2025 12:00,28.5,77.22,0.71095124
27/05/2025 12:00,28.57,77.07,1.14756789
27/05/2025 12:00,28.63,77.28,0.32597058
27/05/2025 12:00,28.56,77.1,0.39972993
27/05/2025 12:00,28.68,77.32,0.77930525
27/05/2025 12:00,28.63,77.25,1.10118331
27/05/2025 12:00,28.73,77.18,0.33992098
27/05/2025 12:00,28.61,77.24,0.68759838
27/05/2025 12:00,28.59,77.22,1.17905903
27/05/2025 12:00,28.61,77.24,0.78035895
27/05/2025 12:00,28.63,77.2,0.88385481
27/05/2025 12:00,28.68,77.03,0.47714891
27/05/2025 12:00,28.61,77.03,1.18040215
27/05/2025 12:00,28.61,76.98,0.49699328
27/05/2025 12:00,28.85,77.1,0.60411833
27/05/2025 12:00,28.55,77.25,1.10600378
27/05/2025 12:00,28.69,77.21,0.50624789
27/05/2025 12:00,28.53,77.28,0.84253056
27/05/2025 12:00,28.62,77.3,1.05550298
27/05/2025 12:00,28.68,77.13,0.92123776
27/05/2025 12:00,28.64,77.16,0.4626769
27/05/2025 12:00,28.64,77.16,0.43141014
27/05/2025 12:00,28.57,77.18,0.74100534
27/05/2025 12:00,28.74,77.09,0.92351201
27/05/2025 12:00,28.65,77.15,0.8587567
27/05/2025 12:00,28.55,77.25,1.1985352
27/05/2025 12:00,28.72,77.25,0.75437224
27/05/2025 12:00,28.55,77.2,1.09541677
27/05/2025 12:00,28.68,77.32,0.82937456
27/05/2025 12:00,28.7,77.15,0.42419339
27/05/2025 12:00,22.99,72.61,1.1500512
27/05/2025 12:00,21.62,72.99,0.89799385
27/05/2025 12:00,23.22,72.65,0.30864805
27/05/2025 12:00,20.37,72.9,0.32036621
27/05/2025 12:00,22.99,72.61,0.78542625
27/05/2025 12:00,30.38,76.78,0.42374595
27/05/2025 12:00,28.68,76.92,1.11237346
27/05/2025 12:00,28.34,77.33,0.91106289
27/05/2025 12:00,28.8,76.13,0.67263949
27/05/2025 12:00,28.21,76.78,0.59816935
27/05/2025 12:00,28.41,77.31,0.70002679
27/05/2025 12:00,29.52,75.45,0.87409074
27/05/2025 12:00,28.42,77.08,1.05771647
27/05/2025 12:00,28.46,77.03,1.06048708
27/05/2025 12:00,29.15,75.72,0.63413099
27/05/2025 12:00,29.32,76.32,0.85020133
27/05/2025 12:00,29.8,76.4,0.44451854
27/05/2025 12:00,29.69,76.98,1.08551084
27/05/2025 12:00,29.97,76.88,0.90002163
27/05/2025 12:00,28.27,76.15,0.63740454
27/05/2025 12:00,28.36,76.95,0.31023686
27/05/2025 12:00,28.04,76.11,1.00430074
27/05/2025 12:00,28.15,77.33,0.32967146
27/05/2025 12:00,30.69,76.86,0.75292847
27/05/2025 12:00,29.39,76.97,0.54644388
27/05/2025 12:00,28.9,76.57,0.53435626
27/05/2025 12:00,29.53,75.03,0.94991888
27/05/2025 12:00,28.99,77.05,1.15894557
27/05/2025 12:00,30.13,77.28,1.11726159
27/05/2025 12:00,23.79,86.42,0.53904173
27/05/2025 12:00,12.92,77.61,1.16033122
27/05/2025 12:00,12.97,77.59,0.80823487
27/05/2025 12:00,12.97,77.56,0.31961998
27/05/2025 12:00,12.97,77.57,1.07382349
27/05/2025 12:00,13.05,77.59,0.92709575
27/05/2025 12:00,12.95,77.58,0.9307942
27/05/2025 12:00,12.92,77.58,1.17013161
27/05/2025 12:00,13.02,77.51,0.46580158
27/05/2025 12:00,13.08,77.58,1.15265282
27/05/2025 12:00,12.92,77.62,0.61452909
27/05/2025 12:00,13.43,77.73,0.87670777
27/05/2025 12:00,15.36,75.12,1.0386727
27/05/2025 12:00,17.33,76.83,0.67952142
27/05/2025 12:00,8.49,76.95,0.36837278
27/05/2025 12:00,23.84,79.44,0.54998068
27/05/2025 12:00,22.96,76.06,0.39547838
27/05/2025 12:00,24.27,80.76,0.69719205
27/05/2025 12:00,23.08,77.53,0.67970814
27/05/2025 12:00,22.62,75.7,0.70547097
27/05/2025 12:00,23.33,75.04,0.82496952
27/05/2025 12:00,24.58,80.83,1.13209838
27/05/2025 12:00,24.2,82.67,1.14207886
27/05/2025 12:00,23.18,75.79,0.95201753
27/05/2025 12:00,19.88,75.32,1.07042435
27/05/2025 12:00,19.97,79.3,0.78001956
27/05/2025 12:00,19.97,79.3,0.50663712
27/05/2025 12:00,19.06,72.83,0.98613779
27/05/2025 12:00,21.15,79.09,0.30652341
27/05/2025 12:00,19.99,73.78,0.79523352
27/05/2025 12:00,19.15,72.99,1.12745718
27/05/2025 12:00,18.52,73.86,1.07624941
27/05/2025 12:00,17.68,75.92,0.56178917
27/05/2025 12:00,19.22,72.97,0.65977129
27/05/2025 12:00,21.82,83.92,0.49227782
27/05/2025 12:00,20.95,85.23,1.1843703
27/05/2025 12:00,31.62,74.88,0.35065627
27/05/2025 12:00,30.21,74.95,1.00405436
27/05/2025 12:00,31.33,75.58,0.81177577
27/05/2025 12:00,30.7,76.22,0.67810908
27/05/2025 12:00,30.9,75.86,0.33875768
27/05/2025 12:00,30.68,76.3,0.93973896
27/05/2025 12:00,30.34,76.38,0.31839873
27/05/2025 12:00,30.97,76.53,1.00296165
27/05/2025 12:00,27.56,76.61,0.3559722
27/05/2025 12:00,26.45,74.64,1.04005743
27/05/2025 12:00,28.18,76.86,0.93246565
27/05/2025 12:00,26.91,75.79,0.41200845
27/05/2025 12:00,26.91,75.79,0.69650891
27/05/2025 12:00,26.91,75.79,0.94887321
27/05/2025 12:00,26.3,73.02,0.73398368
27/05/2025 12:00,25.18,75.83,1.15956618
27/05/2025 12:00,25.77,73.32,0.44205797
27/05/2025 12:00,24.59,73.71,0.50353688
27/05/2025 12:00,13.0,80.2,1.03575167
27/05/2025 12:00,13.17,80.27,0.8740804
27/05/2025 12:00,12.98,80.22,1.09522659
27/05/2025 12:00,17.5,78.5,0.34148902
27/05/2025 12:00,17.46,78.35,0.72298991
27/05/2025 12:00,17.52,78.27,0.44251617
27/05/2025 12:00,17.48,78.3,0.44613703
27/05/2025 12:00,17.45,78.45,0.36983022
27/05/2025 12:00,17.37,78.47,0.90342133
27/05/2025 12:00,27.18,78.02,0.35980449
27/05/2025 12:00,28.94,77.22,0.4092775
27/05/2025 12:00,28.4,77.85,0.43346739
27/05/2025 12:00,28.64,77.37,1.05052595
27/05/2025 12:00,28.67,77.44,0.32329495
27/05/2025 12:00,28.64,77.4,1.09825799
27/05/2025 12:00,28.47,77.5,0.64631723
27/05/2025 12:00,28.73,77.78,0.97639528
27/05/2025 12:00,26.45,80.33,0.87989171
27/05/2025 12:00,28.75,77.28,0.76674247
27/05/2025 12:00,26.85,80.95,0.77950093
27/05/2025 12:00,26.85,80.95,1.02784133
27/05/2025 12:00,26.85,80.95,0.96715169
27/05/2025 12:00,26.85,80.95,1.13810523
27/05/2025 12:00,28.84,78.78,0.71638993
27/05/2025 12:00,29.47,77.7,0.37888572
27/05/2025 12:00,28.54,77.39,0.94359467
27/05/2025 12:00,28.54,77.39,0.3440336
27/05/2025 12:00,25.32,82.97,0.83093252
27/05/2025 12:00,23.69,86.97,0.69681464
27/05/2025 12:00,23.52,87.32,0.92595007
27/05/2025 12:00,22.03,88.06,0.41455306
27/05/2025 12:00,22.6,88.3,0.30480423
27/05/2025 12:00,22.6,88.3,0.99105471
27/05/2025 12:00,22.57,88.36,0.50768828
27/05/2025 12:00,22.57,88.36,0.67919595
27/05/2025 12:00,26.72,88.4,1.04287686
27/05/2025 18:00,16.51,80.52,0.32965886
27/05/2025 18:00,16.98,81.78,0.77132452
27/05/2025 18:00,13.68,79.35,0.95931367
27/05/2025 18:00,16.51,80.64,0.77657396
27/05/2025 18:00,17.69,83.22,0.54980593
27/05/2025 18:00,26.18,91.75,0.4581692
27/05/2025 18:00,24.79,85.0,0.5824782
27/05/2025 18:00,26.12,85.37,0.77696891
27/05/2025 18:00,25.59,85.14,0.35687018
27/05/2025 18:00,28.8,77.13,0.48306536
27/05/2025 18:00,28.65,77.32,0.66245712
27/05/2025 18:00,28.7,77.2,0.67438654
27/05/2025 18:00,28.47,77.12,1.0128921
27/05/2025 18:00,28.8,77.03,0.69634079
27/05/2025 18:00,28.73,77.2,0.87956127
27/05/2025 18:00,28.55,77.25,0.73157455
27/05/2025 18:00,28.75,77.12,0.94891953
27/05/2025 18:00,28.5,77.22,0.81747213
27/05/2025 18:00,28.57,77.07,0.74352973
27/05/2025 18:00,28.63,77.28,1.1189162
27/05/2025 18:00,28.56,77.1,0.73287858
27/05/2025 18:00,28.68,77.32,1.04691755
27/05/2025 18:00,28.63,77.25,0.75662087
27/05/2025 18:00,28.73,77.18,1.07359042
27/05/2025 18:00,28.61,77.24,0.66837788
27/05/2025 18:00,28.59,77.22,0.78814212
27/05/2025 18:00,28.61,77.24,0.98047525
27/05/2025 18:00,28.63,77.2,1.19831928
27/05/2025 18:00,28.68,77.03,0.90888339
27/05/2025 18:00,28.61,77.03,0.79860912
27/05/2025 18:00,28.61,76.98,0.86017678
27/05/2025 18:00,28.85,77.1,1.05187107
27/05/2025 18:00,28.55,77.25,0.44492033
27/05/2025 18:00,28.69,77.21,0.54906476
27/05/2025 18:00,28.53,77.28,0.51604779
27/05/2025 18:00,28.62,77.3,1.14475584
27/05/2025 18:00,28.68,77.13,0.63512567
27/05/2025 18:00,28.64,77.16,1.0743206
27/05/2025 18:00,28.64,77.16,0.89499688
27/05/2025 18:00,28.57,77.18,0.81502651
27/05/2025 18:00,28.74,77.09,0.34572223
27/05/2025 18:00,28.65,77.15,1.01077264
27/05/2025 18:00,28.55,77.25,1.10252007
27/05/2025 18:00,28.72,77.25,0.65305621
27/05/2025 18:00,28.55,77.2,0.76757367
27/05/2025 18:00,28.68,77.32,0.32383592
27/05/2025 18:00,28.7,77.15,0.54386097
27/05/2025 18:00,22.99,72.61,0.66221704
27/05/2025 18:00,21.62,72.99,0.48696589
27/05/2025 18:00,23.22,72.65,1.14660703
27/05/2025 18:00,20.37,72.9,0.64769936
27/05/2025 18:00,22.99,72.61,1.18493145
27/05/2025 18:00,30.38,76.78,0.92972904
27/05/2025 18:00,28.68,76.92,0.37311624
27/05/2025 18:00,28.34,77.33,0.58284391
27/05/2025 18:00,28.8,76.13,0.67765369
27/05/2025 18:00,28.21,76.78,0.70874426
27/05/2025 18:00,28.41,77.31,0.77054696
27/05/2025 18:00,29.52,75.45,0.98278256
27/05/2025 18:00,28.42,77.08,1.16989509
27/05/2025 18:00,28.46,77.03,0.45374434
27/05/2025 18:00,29.15,75.72,0.84162928
27/05/2025 18:00,29.32,76.32,0.72106696
27/05/2025 18:00,29.8,76.4,0.72095386
27/05/2025 18:00,29.69,76.98,0.8562648
27/05/2025 18:00,29.97,76.88,0.45697792
27/05/2025 18:00,28.27,76.15,0.6198251
27/05/2025 18:00,28.36,76.95,1.10715606
27/05/2025 18:00,28.04,76.11,0.8674528
27/05/2025 18:00,28.15,77.33,0.35554887
27/05/2025 18:00,30.69,76.86,0.91341414
27/05/2025 18:00,29.39,76.97,0.80945056
27/05/2025 18:00,28.9,76.57,1.08145648
27/05/2025 18:00,29.53,75.03,0.73065937
27/05/2025 18:00,28.99,77.05,0.60306464
27/05/2025 18:00,30.13,77.28,1.07304856
27/05/2025 18:00,23.79,86.42,0.58654981
27/05/2025 18:00,12.92,77.61,0.30442266
27/05/2025 18:00,12.97,77.59,0.87047106
27/05/2025 18:00,12.97,77.56,0.96208382
27/05/2025 18:00,12.97,77.57,0.67826332
27/05/2025 18:00,13.05,77.59,0.98791467
27/05/2025 18:00,12.95,77.58,0.30568992
27/05/2025 18:00,12.92,77.58,1.17787486
27/05/2025 18:00,13.02,77.51,0.71395203
27/05/2025 18:00,13.08,77.58,0.84983127
27/05/2025 18:00,12.92,77.62,1.18851198
27/05/2025 18:00,13.43,77.73,0.89637713
27/05/2025 18:00,15.36,75.12,1.08553433
27/05/2025 18:00,17.33,76.83,1.0228293
27/05/2025 18:00,8.49,76.95,0.79125502
27/05/2025 18:00,23.84,79.44,1.16057287
27/05/2025 18:00,22.96,76.06,0.46270163
27/05/2025 18:00,24.27,80.76,0.4462918
27/05/2025 18:00,23.08,77.53,1.02668333
27/05/2025 18:00,22.62,75.7,0.8256435
27/05/2025 18:00,23.33,75.04,1.17720161
27/05/2025 18:00,24.58,80.83,0.92524765
27/05/2025 18:00,24.2,82.67,0.47064675
27/05/2025 18:00,23.18,75.79,0.93798548
27/05/2025 18:00,19.88,75.32,0.47591481
27/05/2025 18:00,19.97,79.3,0.35197164
27/05/2025 18:00,19.97,79.3,0.54834134
27/05/2025 18:00,19.06,72.83,0.86247718
27/05/2025 18:00,21.15,79.09,0.92341469
27/05/2025 18:00,19.99,73.78,1.15068249
27/05/2025 18:00,19.15,72.99,0.6745277
27/05/2025 18:00,18.52,73.86,0.63704981
27/05/2025 18:00,17.68,75.92,0.4037869
27/05/2025 18:00,19.22,72.97,0.96750064
27/05/2025 18:00,21.82,83.92,0.99830962
27/05/2025 18:00,20.95,85.23,0.59583902
27/05/2025 18:00,31.62,74.88,0.63399577
27/05/2025 18:00,30.21,74.95,0.65618283
27/05/2025 18:00,31.33,75.58,0.57416059
27/05/2025 18:00,30.7,76.22,1.0283324
27/05/2025 18:00,30.9,75.86,0.93802139
27/05/2025 18:00,30.68,76.3,0.86559112
27/05/2025 18:00,30.34,76.38,0.81227995
27/05/2025 18:00,30.97,76.53,1.15118024
27/05/2025 18:00,27.56,76.61,1.05470858
27/05/2025 18:00,26.45,74.64,1.07190043
27/05/2025 18:00,28.18,76.86,0.38810687
27/05/2025 18:00,26.91,75.79,0.31573829
27/05/2025 18:00,26.91,75.79,0.36863809
27/05/2025 18:00,26.91,75.79,0.73233313
27/05/2025 18:00,26.3,73.02,0.68614835
27/05/2025 18:00,25.18,75.83,0.84894642
27/05/2025 18:00,25.77,73.32,0.65372417
27/05/2025 18:00,24.59,73.71,0.74915275
27/05/2025 18:00,13.0,80.2,1.0873396
27/05/2025 18:00,13.17,80.27,0.68333998
27/05/2025 18:00,12.98,80.22,0.48266187
27/05/2025 18:00,17.5,78.5,0.95268745
27/05/2025 18:00,17.46,78.35,0.38737048
27/05/2025 18:00,17.52,78.27,0.6154446
27/05/2025 18:00,17.48,78.3,0.66350284
27/05/2025 18:00,17.45,78.45,0.55434931
27/05/2025 18:00,17.37,78.47,0.54244997
27/05/2025 18:00,27.18,78.02,0.72531911
27/05/2025 18:00,28.94,77.22,0.99249694
27/05/2025 18:00,28.4,77.85,0.98013915
27/05/2025 18:00,28.64,77.37,1.01951569
27/05/2025 18:00,28.67,77.44,0.55556741
27/05/2025 18:00,28.64,77.4,1.06764639
27/05/2025 18:00,28.47,77.5,0.7379483
27/05/2025 18:00,28.73,77.78,0.64828967
27/05/2025 18:00,26.45,80.33,0.64423233
27/05/2025 18:00,28.75,77.28,0.87869342
27/05/2025 18:00,26.85,80.95,0.8180595
27/05/2025 18:00,26.85,80.95,0.31191855
27/05/2025 18:00,26.85,80.95,0.88797074
27/05/2025 18:00,26.85,80.95,1.02006089
27/05/2025 18:00,28.84,78.78,0.59856898
27/05/2025 18:00,29.47,77.7,0.76899556
27/05/2025 18:00,28.54,77.39,0.52353263
27/05/2025 18:00,28.54,77.39,1.12917349
27/05/2025 18:00,25.32,82.97,0.98530315
27/05/2025 18:00,23.69,86.97,0.33345472
27/05/2025 18:00,23.52,87.32,0.78839195
27/05/2025 18:00,22.03,88.06,0.50199786
27/05/2025 18:00,22.6,88.3,0.37474137
27/05/2025 18:00,22.6,88.3,1.09764055
27/05/2025 18:00,22.57,88.36,0.89519172
27/05/2025 18:00,22.57,88.36,0.63040732
27/05/2025 18:00,26.72,88.4,0.8436918
28/05/2025 06:00,16.51,80.52,0.88501929
28/05/2025 06:00,16.98,81.78,0.31400697
28/05/2025 06:00,13.68,79.35,0.49679561
28/05/2025 06:00,16.51,80.64,0.87243237
28/05/2025 06:00,17.69,83.22,0.46134067
28/05/2025 06:00,26.18,91.75,1.10881621
28/05/2025 06:00,24.79,85.0,0.87046809
28/05/2025 06:00,26.12,85.37,0.60405381
28/05/2025 06:00,25.59,85.14,0.36464398
28/05/2025 06:00,28.8,77.13,1.12369625
28/05/2025 06:00,28.65,77.32,0.38641093
28/05/2025 06:00,28.7,77.2,0.8645541
28/05/2025 06:00,28.47,77.12,0.85160279
28/05/2025 06:00,28.8,77.03,0.49213926
28/05/2025 06:00,28.73,77.2,0.9291538
28/05/2025 06:00,28.55,77.25,0.80113077
28/05/2025 06:00,28.75,77.12,0.50406554
28/05/2025 06:00,28.5,77.22,0.41414067
28/05/2025 06:00,28.57,77.07,1.03776668
28/05/2025 06:00,28.63,77.28,0.30502175
28/05/2025 06:00,28.56,77.1,0.80848525
28/05/2025 06:00,28.68,77.32,0.37566875
28/05/2025 06:00,28.63,77.25,0.547198
28/05/2025 06:00,28.73,77.18,0.61355668
28/05/2025 06:00,28.61,77.24,1.07013988
28/05/2025 06:00,28.59,77.22,0.53775384
28/05/2025 06:00,28.61,77.24,0.69418999
28/05/2025 06:00,28.63,77.2,0.55366606
28/05/2025 06:00,28.68,77.03,0.65314891
28/05/2025 06:00,28.61,77.03,0.504344
28/05/2025 06:00,28.61,76.98,0.85402448
28/05/2025 06:00,28.85,77.1,1.02916819
28/05/2025 06:00,28.55,77.25,0.54890138
28/05/2025 06:00,28.69,77.21,0.39465581
28/05/2025 06:00,28.53,77.28,0.43673463
28/05/2025 06:00,28.62,77.3,0.6932362
28/05/2025 06:00,28.68,77.13,0.38131878
28/05/2025 06:00,28.64,77.16,0.87923732
28/05/2025 06:00,28.64,77.16,0.8828127
28/05/2025 06:00,28.57,77.18,0.87192339
28/05/2025 06:00,28.74,77.09,0.94714355
28/05/2025 06:00,28.65,77.15,0.70917004
28/05/2025 06:00,28.55,77.25,0.87394782
28/05/2025 06:00,28.72,77.25,0.37115844
28/05/2025 06:00,28.55,77.2,0.54308671
28/05/2025 06:00,28.68,77.32,0.92230661
28/05/2025 06:00,28.7,77.15,0.60235268
28/05/2025 06:00,22.99,72.61,0.70428598
28/05/2025 06:00,21.62,72.99,0.3772317
28/05/2025 06:00,23.22,72.65,0.69685204
28/05/2025 06:00,20.37,72.9,0.40433783
28/05/2025 06:00,22.99,72.61,1.01044161
28/05/2025 06:00,30.38,76.78,0.33606644
28/05/2025 06:00,28.68,76.92,0.96155248
28/05/2025 06:00,28.34,77.33,0.76668533
28/05/2025 06:00,28.8,76.13,1.14818861
28/05/2025 06:00,28.21,76.78,0.41695742
28/05/2025 06:00,28.41,77.31,0.74830299
28/05/2025 06:00,29.52,75.45,0.43959763
28/05/2025 06:00,28.42,77.08,1.16204132
28/05/2025 06:00,28.46,77.03,0.80877625
28/05/2025 06:00,29.15,75.72,0.77740184
28/05/2025 06:00,29.32,76.32,0.8866024
28/05/2025 06:00,29.8,76.4,1.0089751
28/05/2025 06:00,29.69,76.98,1.00256752
28/05/2025 06:00,29.97,76.88,0.84422683
28/05/2025 06:00,28.27,76.15,1.05853274
28/05/2025 06:00,28.36,76.95,0.63868585
28/05/2025 06:00,28.04,76.11,0.99850639
28/05/2025 06:00,28.15,77.33,0.78236556
28/05/2025 06:00,30.69,76.86,1.03338943
28/05/2025 06:00,29.39,76.97,0.93757987
28/05/2025 06:00,28.9,76.57,0.96530538
28/05/2025 06:00,29.53,75.03,1.00732305
28/05/2025 06:00,28.99,77.05,1.09583829
28/05/2025 06:00,30.13,77.28,0.49149533
28/05/2025 06:00,23.79,86.42,0.9288224
28/05/2025 06:00,12.92,77.61,0.68396517
28/05/2025 06:00,12.97,77.59,1.09001197
28/05/2025 06:00,12.97,77.56,1.02649838
28/05/2025 06:00,12.97,77.57,0.87084484
28/05/2025 06:00,13.05,77.59,0.86945081
28/05/2025 06:00,12.95,77.58,0.46614836
28/05/2025 06:00,12.92,77.58,1.11461127
28/05/2025 06:00,13.02,77.51,0.63323424
28/05/2025 06:00,13.08,77.58,1.03692386
28/05/2025 06:00,12.92,77.62,0.61855129
28/05/2025 06:00,13.43,77.73,0.43751506
28/05/2025 06:00,15.36,75.12,0.36016197
28/05/2025 06:00,17.33,76.83,1.19584571
28/05/2025 06:00,8.49,76.95,0.56416176
28/05/2025 06:00,23.84,79.44,0.4871568
28/05/2025 06:00,22.96,76.06,1.04252904
28/05/2025 06:00,24.27,80.76,1.0532255
28/05/2025 06:00,23.08,77.53,0.85732405
28/05/2025 06:00,22.62,75.7,1.07532817
28/05/2025 06:00,23.33,75.04,0.31330056
28/05/2025 06:00,24.58,80.83,0.57767446
28/05/2025 06:00,24.2,82.67,1.00665942
28/05/2025 06:00,23.18,75.79,0.65672976
28/05/2025 06:00,19.88,75.32,0.81572557
28/05/2025 06:00,19.97,79.3,0.59166389
28/05/2025 06:00,19.97,79.3,0.62283124
28/05/2025 06:00,19.06,72.83,1.07199042
28/05/2025 06:00,21.15,79.09,1.05521207
28/05/2025 06:00,19.99,73.78,0.57001345
28/05/2025 06:00,19.15,72.99,0.45590034
28/05/2025 06:00,18.52,73.86,1.08600778
28/05/2025 06:00,17.68,75.92,0.83797954
28/05/2025 06:00,19.22,72.97,1.19192521
28/05/2025 06:00,21.82,83.92,0.46956046
28/05/2025 06:00,20.95,85.23,0.5643719
28/05/2025 06:00,31.62,74.88,0.8226829
28/05/2025 06:00,30.21,74.95,0.82922769
28/05/2025 06:00,31.33,75.58,0.49132161
28/05/2025 06:00,30.7,76.22,0.94932225
28/05/2025 06:00,30.9,75.86,0.38192732
28/05/2025 06:00,30.68,76.3,0.34584255
28/05/2025 06:00,30.34,76.38,0.720404
28/05/2025 06:00,30.97,76.53,0.96005354
28/05/2025 06:00,27.56,76.61,0.33513247
28/05/2025 06:00,26.45,74.64,0.93853029
28/05/2025 06:00,28.18,76.86,0.92859632
28/05/2025 06:00,26.91,75.79,0.40579034
28/05/2025 06:00,26.91,75.79,0.83352597
28/05/2025 06:00,26.91,75.79,1.09431932
28/05/2025 06:00,26.3,73.02,1.02232371
28/05/2025 06:00,25.18,75.83,0.82719435
28/05/2025 06:00,25.77,73.32,0.94069166
28/05/2025 06:00,24.59,73.71,1.04176169
28/05/2025 06:00,13.0,80.2,0.35096551
28/05/2025 06:00,13.17,80.27,1.02890038
28/05/2025 06:00,12.98,80.22,0.52285218
28/05/2025 06:00,17.5,78.5,0.70569568
28/05/2025 06:00,17.46,78.35,0.70499534
28/05/2025 06:00,17.52,78.27,0.63461863
28/05/2025 06:00,17.48,78.3,1.18183031
28/05/2025 06:00,17.45,78.45,0.41296251
28/05/2025 06:00,17.37,78.47,0.58531021
28/05/2025 06:00,27.18,78.02,0.32498632
28/05/2025 06:00,28.94,77.22,0.83182105
28/05/2025 06:00,28.4,77.85,1.12035145
28/05/2025 06:00,28.64,77.37,0.90254593
28/05/2025 06:00,28.67,77.44,0.98039491
28/05/2025 06:00,28.64,77.4,0.5122258
28/05/2025 06:00,28.47,77.5,0.95502445
28/05/2025 06:00,28.73,77.78,0.45514038
28/05/2025 06:00,26.45,80.33,0.96391826
28/05/2025 06:00,28.75,77.28,0.40258874
28/05/2025 06:00,26.85,80.95,0.56912532
28/05/2025 06:00,26.85,80.95,1.09292808
28/05/2025 06:00,26.85,80.95,0.90711346
28/05/2025 06:00,26.85,80.95,0.31280102
28/05/2025 06:00,28.84,78.78,0.97135731
28/05/2025 06:00,29.47,77.7,0.62643823
28/05/2025 06:00,28.54,77.39,0.87146525
28/05/2025 06:00,28.54,77.39,0.51824367
28/05/2025 06:00,25.32,82.97,1.19826872
28/05/2025 06:00,23.69,86.97,0.62149308
28/05/2025 06:00,23.52,87.32,0.38762189
28/05/2025 06:00,22.03,88.06,1.09989452
28/05/2025 06:00,22.6,88.3,0.65429106
28/05/2025 06:00,22.6,88.3,0.96808656
28/05/2025 06:00,22.57,88.36,1.14435801
28/05/2025 06:00,22.57,88.36,0.31224369
28/05/2025 06:00,26.72,88.4,0.69768538
28/05/2025 12:00,16.51,80.52,1.05912015
28/05/2025 12:00,16.98,81.78,0.53284788
28/05/2025 12:00,13.68,79.35,1.1339162
28/05/2025 12:00,16.51,80.64,1.09368317
28/05/2025 12:00,17.69,83.22,1.03303289
28/05/2025 12:00,26.18,91.75,0.40383834
28/05/2025 12:00,24.79,85.0,0.96384403
28/05/2025 12:00,26.12,85.37,0.6456775
28/05/2025 12:00,25.59,85.14,0.95820129
